,Differenzdrucksensor_37,Differenzdrucksensor_37,Motionsensor/Reedsensor_72,Motionsensor/Reedsensor_72,SFA30_93,SFA30_93,SFA30_93,Gyroskop_104,Gyroskop_104,Gyroskop_105,Gyroskop_105,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107,Sen66_107
,DifferentialPressure,Temp,Motion,DoorOpen,Hcho,Rm,Temp,TiltAngle,OpenAngle,TiltAngle,OpenAngle,PM1p0,PM2p5,PM4p0,PM10p0,Rh,temp,voc,nox,co2
Time,Pa,C,Bool,Bool,ppb,%,C,angle degree,angle degree,angle degree,angle degree,mass concentration ppm,mass concentration ppm,mass concentration ppm,mass concentration ppm,%,C,0-500,0-100,ppm
2025-07-31T12:32:51.717117,3.1013788244766505,23.550519323671498,False,False,10.8,53.91,22.62,,-110.21562023719765,,-27.826748939741965,13.2,16.1,18.1,19.1,53.74,22.02,105.0,1.0,434.0
2025-07-31T12:32:54.654252,3.1057841932841934,23.545982800982802,False,False,11.0,53.98,22.61,,-110.24602647647636,,-27.464853598535793,12.9,15.8,17.8,18.7,53.75,22.02,105.0,1.0,434.0
2025-07-31T12:32:57.680288,2.989824879227053,23.548031400966185,False,False,11.0,54.01,22.62,,-110.00432495847419,,-27.429300663336345,12.6,15.4,17.3,18.2,53.76,22.02,105.0,1.0,434.0
2025-07-31T12:33:00.749019,3.1127746212121212,23.549784090909093,False,False,11.0,54.06,22.61,,-109.89407617698402,,-27.462778349989822,12.3,15.1,16.9,17.8,53.78,22.02,105.0,1.0,437.0
2025-07-31T12:33:03.661442,3.128301687763713,23.54937974683544,False,False,11.0,54.17,22.61,,-109.79862107561834,,-27.360544404441296,12.0,14.6,16.4,17.3,53.8,22.02,105.0,1.0,437.0
2025-07-31T12:33:06.694746,3.067446682464455,23.547654028436018,False,False,11.0,54.27,22.61,,-109.25985371382605,,-27.46248041601791,11.6,14.2,15.9,16.8,53.83,22.02,104.0,1.0,437.0
2025-07-31T12:33:09.712402,3.1242025518341308,23.543755980861246,False,False,10.8,54.32,22.61,,-108.63989793268262,,-27.374027828994006,11.6,14.2,15.9,16.8,53.85,22.02,104.0,1.0,437.0
2025-07-31T12:33:12.653981,3.01953635620915,23.545637254901962,False,False,10.6,54.3,22.62,,-108.18339413181823,,-27.261252792174087,11.5,14.0,15.7,16.6,53.87,22.02,104.0,1.0,437.0
2025-07-31T12:33:15.677923,3.0949074074074074,23.54574074074074,False,False,10.6,54.2,22.62,,-107.84558571714217,,-27.163793969552255,11.2,13.7,15.4,16.2,53.88,22.02,104.0,1.0,439.0
2025-07-31T12:33:18.701974,3.020220015576324,23.547254672897196,False,False,10.6,54.05,22.62,,-107.77849394939763,,-26.881131232811196,11.4,13.9,15.6,16.4,53.89,22.02,104.0,1.0,439.0
2025-07-31T12:33:21.734714,2.9337815810920946,23.54645476772616,False,False,10.6,53.99,22.62,,-108.09962182517619,,-26.667242529733556,11.4,13.9,15.6,16.4,53.89,22.02,104.0,1.0,438.0
2025-07-31T12:33:24.666780,3.1212951030927836,23.54770618556701,False,False,10.8,53.99,22.61,,-108.01782881987857,,-26.79205911113626,11.4,13.9,15.6,16.4,53.9,22.02,104.0,1.0,438.0
2025-07-31T12:33:27.735447,3.1093579234972677,23.548173302107728,False,False,11.0,54.01,22.61,,-108.22542548703466,,-26.589431126128947,11.6,14.2,15.9,16.8,53.9,22.02,104.0,1.0,438.0
2025-07-31T12:33:30.724298,3.0425347222222223,23.545232843137256,False,False,11.0,54.08,22.61,,-108.4463382664582,,-26.509570273246936,11.6,14.2,15.9,16.8,53.91,22.02,104.0,1.0,437.0
2025-07-31T12:33:33.670762,2.9964710884353742,23.54440051020408,False,False,11.2,54.09,22.61,,-108.70319752251662,,-26.43464199953883,11.5,14.0,15.7,16.6,53.93,22.02,104.0,1.0,437.0
2025-07-31T12:33:36.709615,3.105437352245863,23.54433806146572,False,False,11.2,54.1,22.62,,-108.81041119320571,,-26.551774470887622,11.2,13.7,15.4,16.2,53.94,22.02,104.0,1.0,437.0
2025-07-31T12:33:39.735561,3.0806295399515737,23.545096852300244,False,False,11.4,54.16,22.62,,-108.55964170609883,,-26.88872369273676,11.0,13.4,15.1,15.9,53.96,22.02,104.0,1.0,439.0
2025-07-31T12:33:42.670129,3.124322916666667,23.54285,False,False,11.4,54.17,22.62,,-108.48824373614923,,-26.762433164607927,11.2,13.7,15.4,16.2,53.97,22.02,104.0,1.0,437.0
2025-07-31T12:33:45.874925,3.2238953488372095,23.544197674418605,False,False,11.4,54.19,22.62,,-108.04757074210468,,-26.613875494511177,11.2,13.7,15.4,16.2,53.99,22.02,104.0,1.0,437.0
2025-07-31T12:33:48.729420,3.0674396135265702,23.545434782608694,False,False,11.4,54.17,22.63,,-108.51861341789714,,-26.7274797399105,11.0,13.4,15.1,15.9,54.0,22.02,104.0,1.0,437.0
2025-07-31T12:33:51.737380,3.025401234567901,23.545061728395062,False,False,11.6,54.21,22.62,,-108.59118064864842,,-26.84141162172486,12.9,15.8,17.8,18.7,54.02,22.02,104.0,1.0,435.0
2025-07-31T12:33:54.692157,3.044908588435374,23.54607142857143,False,False,11.6,54.34,22.62,,-109.00249781111745,,-26.43232229778401,15.8,19.3,21.6,22.8,54.04,22.02,104.0,1.0,435.0
2025-07-31T12:33:57.750544,3.0102596314907872,23.54403266331658,False,False,11.4,54.37,22.61,,-109.14705292747395,,-26.228769255865434,16.7,20.5,23.0,24.2,54.06,22.02,104.0,1.0,435.0
2025-07-31T12:34:00.757696,2.989651898734177,23.544240506329114,False,False,11.4,54.3,22.62,,-109.29382124555366,,-26.242030712165924,17.2,21.1,23.6,24.9,54.08,22.02,104.0,1.0,436.0
2025-07-31T12:34:03.677839,3.0833333333333335,23.54594147582697,False,False,11.4,54.31,22.64,,-108.58423250024431,,-26.154846508466196,17.5,21.4,24.0,25.3,54.09,22.02,104.0,1.0,436.0
2025-07-31T12:34:06.720254,2.967646476642914,23.54542755344418,False,False,11.4,54.34,22.62,,-107.76864070941251,,-26.09414027182601,17.5,21.4,24.0,25.3,54.11,22.02,104.0,1.0,436.0
2025-07-31T12:34:09.737353,3.0058943089430894,23.547158536585364,False,False,11.2,54.32,22.61,,-107.83052837385956,,-26.006966850567267,17.2,21.1,23.6,24.9,54.13,22.02,104.0,1.0,435.0
2025-07-31T12:34:12.801520,2.9797797173732334,23.54366583541147,False,False,11.2,54.3,22.61,,-108.22512577775474,,-26.169714513279203,16.7,20.5,23.0,24.2,54.14,22.02,104.0,1.0,435.0
2025-07-31T12:34:15.689349,3.0322089947089945,23.543637566137566,False,False,11.2,54.28,22.63,,-108.19196186117121,,-26.33418502061192,16.3,19.9,22.3,23.5,54.16,22.02,104.0,1.0,435.0
2025-07-31T12:34:18.733430,2.9630938003220613,23.541968599033815,False,False,11.2,54.32,22.6,,-107.5054106524788,,-26.46683130836171,17.7,21.7,24.3,25.6,54.18,22.02,104.0,1.0,435.0
2025-07-31T12:34:21.746340,3.069478908188586,23.54244416873449,False,False,11.2,54.35,22.61,,-107.25788465113727,,-26.86015265071838,18.0,22.0,24.6,26.0,54.2,22.02,104.0,1.0,434.0
2025-07-31T12:34:24.679678,3.140064935064935,23.54064935064935,False,False,11.2,54.41,22.61,,-107.3219658013894,,-27.026803999173886,18.1,22.1,24.8,26.1,54.23,22.02,104.0,1.0,434.0
2025-07-31T12:34:27.736153,3.096105283605284,23.539428904428906,False,False,11.2,54.51,22.62,,-107.03900825998791,,-26.617607106149094,17.9,21.8,24.5,25.8,54.26,22.02,104.0,1.0,435.0
2025-07-31T12:34:30.747158,3.0396844660194176,23.540424757281553,False,False,11.0,54.55,22.62,,-106.61264005788755,,-26.634893095767712,17.6,21.5,24.1,25.4,54.29,22.02,104.0,1.0,435.0
2025-07-31T12:34:33.685245,3.177403846153846,23.541423076923078,False,False,11.0,54.56,22.61,,-106.4412925623682,,-26.8655081578172,17.2,21.1,23.6,24.9,54.32,22.02,104.0,1.0,435.0
2025-07-31T12:34:36.706764,3.081105610561056,23.541410891089107,False,False,10.8,54.54,22.61,,-106.65647737398872,,-26.935872326908516,16.7,20.5,23.0,24.2,54.35,22.02,104.0,1.0,435.0
2025-07-31T12:34:39.754284,3.064025119617225,23.5413995215311,False,False,10.8,54.49,22.61,,-107.37325606508605,,-27.02569170516682,16.4,20.0,22.5,23.7,54.37,22.02,104.0,1.0,435.0
2025-07-31T12:34:42.750271,2.992736907730673,23.543416458852867,False,False,10.8,54.48,22.62,,-107.46513334978135,,-27.22874966263181,16.0,19.6,22.0,23.1,54.4,22.02,104.0,1.0,435.0
2025-07-31T12:34:45.693096,3.064398734177215,23.542025316455696,False,False,10.6,54.5,22.63,,-107.61848055775299,,-27.409737820986802,15.6,19.1,21.5,22.6,54.42,22.02,104.0,1.0,436.0
2025-07-31T12:34:48.736948,3.0844154530744334,23.541128640776698,False,False,10.6,54.54,22.61,,-107.31341936724132,,-27.538007252557733,15.3,18.7,21.0,22.1,54.45,22.02,104.0,1.0,435.0
2025-07-31T12:34:51.785297,3.1786383572567782,23.54328947368421,False,False,10.6,54.55,22.63,,-107.20333542954062,,-27.863504633607413,14.8,18.1,20.3,21.4,54.46,22.02,104.0,1.0,435.0
2025-07-31T12:34:54.839697,3.0431360201511337,23.542329974811082,False,False,10.4,54.54,22.61,,-107.22573899261873,,-28.39337632161491,15.4,18.8,21.1,22.3,54.49,22.02,104.0,1.0,434.0
2025-07-31T12:34:57.841244,3.0814175041876046,23.539886934673365,False,False,10.6,54.54,22.61,,-107.47687613286827,,-28.535419200397445,15.9,19.4,21.8,23.0,54.51,22.02,104.0,1.0,434.0
2025-07-31T12:35:00.855120,3.0243341924398623,23.541224226804125,False,False,10.6,54.56,22.61,,-107.73240206433258,,-28.622485455139053,16.0,19.6,22.0,23.1,54.54,22.03,104.0,1.0,434.0
2025-07-31T12:35:03.835411,2.993186649659864,23.540216836734693,False,False,10.6,54.56,22.62,,-108.0340126186081,,-28.780777140461957,15.9,19.4,21.8,23.0,54.57,22.03,104.0,1.0,434.0
2025-07-31T12:35:06.816657,3.0584053497942385,23.543864197530866,False,False,10.6,54.57,22.62,,-108.24174109832681,,-28.890675675813576,15.8,19.3,21.6,22.8,54.59,22.03,104.0,1.0,434.0
2025-07-31T12:35:09.844192,3.066174623115578,23.542776381909547,False,False,10.6,54.62,22.61,,-109.01379706931552,,-28.992063560730713,17.6,21.5,24.1,25.4,54.62,22.03,104.0,1.0,434.0
2025-07-31T12:35:12.792913,2.98324764353042,23.543933161953728,False,False,10.6,54.67,22.62,,-109.8816103787857,,-28.956599193614622,18.1,22.1,24.8,26.1,54.64,22.03,103.0,1.0,436.0
2025-07-31T12:35:15.920298,3.115838976674191,23.545530474040632,False,False,10.8,54.7,22.62,,-109.46588194423713,,-28.833368005407248,18.8,23.0,25.8,27.2,54.66,22.04,103.0,1.0,436.0
2025-07-31T12:35:18.772420,3.1377249053030303,23.54487215909091,False,False,10.8,54.7,22.6,,-109.19649595378537,,-28.572839799572492,19.0,23.2,26.0,27.4,54.68,22.04,103.0,1.0,436.0
2025-07-31T12:35:21.848948,3.1221701795472288,23.54418032786885,False,False,10.8,54.78,22.62,,-109.31842632079655,,-28.600198369547407,18.8,23.0,25.8,27.2,54.7,22.04,103.0,1.0,436.0
2025-07-31T12:35:24.824137,3.0955548414738647,23.545411311053986,False,False,10.6,54.82,22.61,,-109.44525459418166,,-28.870051121402774,18.5,22.6,25.3,26.7,54.73,22.04,103.0,1.0,436.0
2025-07-31T12:35:27.889758,3.0227905569007265,23.547203389830507,False,False,10.6,54.83,22.6,,-109.52521085441514,,-29.35463403046804,17.9,21.8,24.5,25.8,54.75,22.04,103.0,1.0,437.0
2025-07-31T12:35:30.728531,3.0465735434574976,23.54603151862464,False,False,10.6,54.79,22.61,,-109.58028851098301,,-29.347895788484436,17.2,21.1,23.6,24.9,54.76,22.04,103.0,1.0,437.0
2025-07-31T12:35:33.814133,3.09939072327044,23.545259433962265,False,False,10.6,54.75,22.62,,-109.63893836980182,,-29.34128889960639,16.7,20.5,23.0,24.2,54.77,22.04,103.0,1.0,437.0
2025-07-31T12:35:36.842267,3.1033912324234905,23.545099255583125,False,False,10.6,54.74,22.6,,-110.03559462978498,,-29.556550664543444,16.4,20.0,22.5,23.7,54.79,22.04,103.0,1.0,437.0
2025-07-31T12:35:39.771151,3.0280038759689925,23.544870801033593,False,False,10.6,54.75,22.62,,-110.41965653470781,,-29.70826929327821,15.8,19.3,21.6,22.8,54.81,22.04,103.0,1.0,437.0
2025-07-31T12:35:42.808890,3.035709951456311,23.54498786407767,False,False,10.6,54.82,22.61,,-110.64438941649512,,-29.735475848539128,15.0,18.4,20.6,21.7,54.83,22.04,103.0,1.0,436.0
2025-07-31T12:35:45.783272,3.1492095754290874,23.545271002710027,False,False,10.6,54.89,22.62,,-110.72485892814007,,-29.807419212347178,14.3,17.5,19.6,20.7,54.86,22.04,102.0,1.0,436.0
2025-07-31T12:35:48.800081,3.0091159052453467,23.546446700507616,False,False,10.6,54.92,22.62,,-111.5345334940135,,-29.8602791591952,14.0,17.2,19.3,20.3,54.88,22.04,102.0,1.0,436.0
2025-07-31T12:35:51.739554,3.1424849267872523,23.54686046511628,False,False,10.4,55.02,22.62,,-111.46797447382295,,-29.94132837375449,13.8,16.9,18.9,19.9,54.91,22.04,102.0,1.0,436.0
2025-07-31T12:35:54.766221,3.069776119402985,23.54526119402985,False,False,10.4,55.07,22.62,,-111.41977492748946,,-29.889190045514315,13.6,16.6,18.6,19.6,54.94,22.04,102.0,1.0,436.0
2025-07-31T12:35:57.793891,3.0472545219638243,23.545,False,False,10.4,55.13,22.62,,-111.3480276739374,,-29.815293293054374,13.4,16.4,18.4,19.4,54.97,22.04,102.0,1.0,436.0
2025-07-31T12:36:00.780610,2.9660326086956523,23.54509510869565,False,False,10.2,55.16,22.61,,-111.08646783209541,,-30.02320863435517,13.1,16.0,17.9,18.9,55.01,22.04,102.0,1.0,436.0
2025-07-31T12:36:03.736260,2.9850148054145516,23.54670050761421,False,False,10.2,55.17,22.61,,-110.96617648104389,,-30.44064242570888,12.8,15.7,17.6,18.5,55.05,22.04,102.0,1.0,436.0
2025-07-31T12:36:06.780681,3.0267980189491817,23.544547803617572,False,False,10.0,55.19,22.62,,-111.22694520365721,,-30.54974386754433,12.6,15.4,17.3,18.2,55.09,22.04,102.0,1.0,436.0
2025-07-31T12:36:09.800849,3.151150895140665,23.54457800511509,False,False,10.0,55.18,22.61,,-111.30774674547503,,-30.774262704104785,12.3,15.1,16.9,17.8,55.13,22.04,102.0,1.0,437.0
2025-07-31T12:36:12.817371,3.1465528350515464,23.546494845360826,False,False,9.8,55.2,22.62,,-111.19633101906668,,-30.78641607649845,12.7,15.5,17.4,18.4,55.17,22.04,102.0,1.0,437.0
2025-07-31T12:36:15.726914,3.0881486367634126,23.547242744063325,False,False,9.8,55.22,22.61,,-111.38431494549592,,-30.819687784206945,12.7,15.5,17.4,18.4,55.22,22.04,101.0,1.0,437.0
2025-07-31T12:36:18.775715,3.056455823293173,23.545939759036145,False,False,9.6,55.25,22.61,,-111.9132893240259,,-30.896301983631243,12.6,15.4,17.3,18.2,55.28,22.04,101.0,1.0,438.0
2025-07-31T12:36:21.800631,3.100369198312236,23.54306329113924,False,False,9.4,55.38,22.61,,-112.27089178466053,,-31.052501126099717,12.6,15.4,17.3,18.2,55.33,22.05,100.0,1.0,437.0
2025-07-31T12:36:24.804131,3.0595284237726097,23.54222222222222,False,False,9.4,55.45,22.61,,-111.84669245057111,,-30.885396089015106,12.3,15.1,16.9,17.8,55.37,22.05,100.0,1.0,437.0
2025-07-31T12:36:27.742197,3.0846461187214613,23.541383561643837,False,False,9.2,55.44,22.6,,-111.60034042187304,,-30.549799249290498,12.2,14.9,16.7,17.6,55.4,22.05,100.0,1.0,437.0
2025-07-31T12:36:30.788133,3.116975308641975,23.54274074074074,False,False,9.0,55.39,22.59,,-111.33283717730505,,-30.3566505479374,12.1,14.8,16.6,17.5,55.42,22.05,100.0,1.0,437.0
2025-07-31T12:36:33.786064,3.0910337552742617,23.54174683544304,False,False,9.0,55.39,22.61,,-110.42168446672392,,-30.15756436245178,12.1,14.8,16.6,17.5,55.43,22.05,100.0,1.0,436.0
2025-07-31T12:36:36.824038,2.973678601875533,23.543158567774935,False,False,8.8,55.43,22.61,,-110.19476908002568,,-30.15854955229114,12.1,14.8,16.6,17.5,55.45,22.05,100.0,1.0,435.0
2025-07-31T12:36:39.747310,3.0405801971326163,23.541048387096776,False,False,8.8,55.47,22.63,,-109.89776011831556,,-30.08266896707139,12.0,14.6,16.4,17.3,55.47,22.05,100.0,1.0,434.0
2025-07-31T12:36:42.811695,3.0633434959349595,23.54068292682927,False,False,8.6,55.47,22.61,,-110.00781181635756,,-29.676338255349684,11.6,14.2,15.9,16.8,55.49,22.05,100.0,1.0,433.0
2025-07-31T12:36:45.797699,3.0263281919451583,23.54181233933162,False,False,8.4,55.48,22.61,,-109.97009046444948,,-29.634597733334083,11.8,14.5,16.2,17.1,55.51,22.05,99.0,1.0,432.0
2025-07-31T12:36:48.818444,3.015979272419628,23.543819796954313,False,False,8.4,55.46,22.59,,-110.0565636365813,,-30.052835849706987,11.7,14.3,16.1,16.9,55.53,22.05,99.0,1.0,432.0
2025-07-31T12:36:51.750667,2.988704954954955,23.541986486486486,False,False,8.2,55.49,22.62,,-110.04805175005366,,-30.102326834246202,11.5,14.0,15.7,16.6,55.56,22.05,98.0,1.0,432.0
2025-07-31T12:36:54.798488,3.0009607351712613,23.541842105263157,False,False,8.2,55.52,22.61,,-110.91416597453693,,-30.225949297142197,11.6,14.2,15.9,16.8,55.58,22.05,97.0,1.0,431.0
2025-07-31T12:36:57.813455,3.077905004240882,23.539096692111958,False,False,8.0,55.51,22.61,,-111.54791410828939,,-30.092931462884277,11.8,14.5,16.2,17.1,55.61,22.05,96.0,1.0,430.0
2025-07-31T12:37:00.833413,3.026514175257732,23.537680412371135,False,False,8.0,55.53,22.6,,-111.72803752536372,,-29.918220643655594,11.8,14.5,16.2,17.1,55.64,22.05,95.0,1.0,430.0
2025-07-31T12:37:03.782525,2.9365704286964127,23.538346456692913,False,False,8.0,55.53,22.61,,-111.48792482229833,,-29.934470875647754,12.2,14.9,16.7,17.6,55.67,22.05,94.0,1.0,430.0
2025-07-31T12:37:06.798957,3.0188585069444445,23.536549479166666,False,False,7.8,55.55,22.6,,-111.67448455103282,,-30.02168619558304,12.3,15.1,16.9,17.8,55.7,22.05,94.0,1.0,430.0
2025-07-31T12:37:09.811399,2.9221934369602764,23.53527202072539,False,False,7.8,55.58,22.61,,-111.74167673846999,,-30.353839268318808,12.3,15.1,16.9,17.8,55.72,22.05,94.0,1.0,430.0
2025-07-31T12:37:12.825407,3.016169627749577,23.534263959390863,False,False,7.8,55.61,22.61,,-112.12661938086814,,-30.508887644285096,12.2,14.9,16.7,17.6,55.74,22.05,94.0,1.0,429.0
2025-07-31T12:37:15.856479,3.0344292237442922,23.532917808219178,False,False,7.6,55.68,22.59,,-112.36844262211919,,-30.624267155624356,12.0,14.6,16.4,17.3,55.76,22.05,94.0,1.0,428.0
2025-07-31T12:37:18.787379,3.0296246648793566,23.53597855227882,False,False,7.6,55.71,22.6,,-112.22108844175293,,-30.755451716609365,11.6,14.2,15.9,16.8,55.78,22.05,94.0,1.0,428.0
2025-07-31T12:37:21.827143,2.979373909249564,23.535314136125656,False,False,7.6,55.71,22.61,,-112.9286125694029,,-30.42843434393619,11.5,14.0,15.7,16.6,55.81,22.05,94.0,1.0,428.0
2025-07-31T12:37:24.826304,3.0370167525773195,23.53465206185567,False,False,7.4,55.69,22.61,,-113.22887722569797,,-30.31734111187795,11.4,13.9,15.6,16.4,55.83,22.05,93.0,1.0,428.0
2025-07-31T12:37:27.848649,3.0393555555555554,23.53229333333333,False,False,7.4,55.67,22.61,,-112.79821091152542,,-30.08065809919995,11.2,13.7,15.4,16.2,55.85,22.05,92.0,1.0,427.0
2025-07-31T12:37:30.774527,3.098173515981735,23.533876712328766,False,False,7.4,55.65,22.61,,-112.53971267413569,,-30.08356817563701,13.2,16.1,18.1,19.1,55.87,22.05,91.0,1.0,427.0
2025-07-31T12:37:33.812253,3.0200728363324765,23.532377892030848,False,False,7.4,55.64,22.63,,-112.39093638587694,,-29.63143068713963,14.0,17.2,19.3,20.3,55.88,22.05,90.0,1.0,427.0
2025-07-31T12:37:36.829525,3.105380154639175,23.53270618556701,False,False,7.4,55.64,22.61,,-112.38128847478181,,-29.02445862076024,14.5,17.8,19.9,21.0,55.9,22.05,89.0,1.0,427.0
2025-07-31T12:37:39.847218,3.045174870466321,23.53339378238342,False,False,7.4,55.67,22.61,,-112.30409960048827,,-28.993569222049416,14.8,18.1,20.3,21.4,55.91,22.05,89.0,1.0,427.0
2025-07-31T12:37:42.779517,3.1396777777777776,23.531266666666667,False,False,7.4,55.69,22.61,,-111.92453884588869,,-29.212111641378467,14.8,18.1,20.3,21.4,55.92,22.05,89.0,1.0,427.0
2025-07-31T12:37:45.822840,3.052991731940818,23.530430809399476,False,False,7.2,55.69,22.59,,-111.6416250365778,,-29.542838977581237,14.7,17.9,20.1,21.2,55.93,22.05,89.0,1.0,426.0
2025-07-31T12:37:48.902798,2.9826596185737975,23.532226368159204,False,False,7.2,55.68,22.62,,-111.64741765133608,,-29.52757209752744,14.3,17.5,19.6,20.7,55.93,22.05,89.0,1.0,426.0
2025-07-31T12:37:51.909179,3.0887576552930884,23.5298687664042,False,False,7.4,55.61,22.62,,-111.79409670307564,,-29.877544760685748,14.0,17.2,19.3,20.3,55.93,22.05,90.0,1.0,426.0
2025-07-31T12:37:54.985877,2.9962253584229392,23.530215053763442,False,False,7.4,55.53,22.61,,-111.98689198454463,,-30.189436724466567,13.9,17.0,19.1,20.1,55.92,22.05,90.0,1.0,426.0
2025-07-31T12:37:57.905020,2.972668513388735,23.530914127423824,False,False,7.4,55.49,22.61,,-111.91876134903397,,-29.874214315438277,13.8,16.9,18.9,19.9,55.91,22.05,90.0,1.0,425.0
2025-07-31T12:38:00.882752,3.188082191780822,23.530602739726028,False,False,7.4,55.46,22.61,,-112.27828766827956,,-29.78228504708312,13.6,16.6,18.6,19.6,55.91,22.05,90.0,1.0,425.0
2025-07-31T12:38:03.932711,3.02213216957606,23.530199501246884,False,False,7.6,55.46,22.6,,-112.27810085255257,,-29.8692590686104,15.8,19.3,21.6,22.8,55.9,22.05,90.0,1.0,424.0
2025-07-31T12:38:06.948237,3.029377216312057,23.52962765957447,False,False,7.6,55.43,22.61,,-112.2718170520074,,-29.938467969857626,16.5,20.2,22.6,23.8,55.9,22.05,90.0,1.0,424.0
2025-07-31T12:38:09.854754,3.0400342465753423,23.530643835616438,False,False,7.8,55.4,22.61,,-112.2206252556219,,-29.87258465107181,17.4,21.2,23.8,25.1,55.89,22.05,90.0,1.0,424.0
2025-07-31T12:38:12.922321,3.10940625,23.52625,False,False,8.0,55.35,22.61,,-111.94602022840235,,-29.993587667372747,19.8,24.2,27.2,28.6,55.88,22.05,89.0,1.0,424.0
2025-07-31T12:38:15.939253,3.1120579133510167,23.529602122015916,False,False,8.2,55.32,22.6,,-112.34068949645034,,-29.91086051093161,20.3,24.8,27.8,29.3,55.87,22.05,89.0,1.0,424.0
2025-07-31T12:38:18.910787,3.148025711662075,23.52965564738292,False,False,8.6,55.29,22.61,,-113.05501902957292,,-29.68255304396307,19.8,24.2,27.2,28.6,55.86,22.05,89.0,1.0,424.0
2025-07-31T12:38:21.983507,3.064424759405074,23.526758530183727,False,False,8.8,55.31,22.6,,-113.64814545543885,,-29.629127430780088,19.9,24.4,27.3,28.8,55.86,22.05,89.0,1.0,424.0
2025-07-31T12:38:24.827731,3.1067849949647535,23.526344410876135,False,False,9.0,55.31,22.6,,-113.49108120854733,,-29.430627197991825,19.9,24.4,27.3,28.8,55.85,22.05,89.0,1.0,424.0
2025-07-31T12:38:27.934514,3.093647186147186,23.528415584415583,False,False,9.4,55.3,22.61,,-113.67511382727245,,-29.06580228306109,23.2,28.4,31.9,33.6,55.85,22.05,89.0,1.0,424.0
2025-07-31T12:38:30.894402,3.0605796089385473,23.525405027932962,False,False,9.6,55.27,22.61,,-114.18681736187756,,-29.1807259385002,23.5,28.7,32.2,33.9,55.85,22.05,89.0,1.0,424.0
2025-07-31T12:38:33.920670,3.1218222222222223,23.52744,False,False,10.0,55.27,22.61,,-114.41478463615032,,-29.031094961311464,23.5,28.7,32.2,33.9,55.84,22.05,89.0,1.0,425.0
2025-07-31T12:38:36.952668,3.111035422343324,23.52574931880109,False,False,10.2,55.28,22.61,,-114.55965005761578,,-28.77269953040924,22.6,27.7,31.0,32.7,55.84,22.05,89.0,1.0,426.0
2025-07-31T12:38:39.807717,3.1009855289421155,23.52796407185629,False,False,10.4,55.3,22.61,,-114.99612347460081,,-28.755767162156637,20.7,25.3,28.3,29.9,55.83,22.05,89.0,1.0,426.0
2025-07-31T12:38:42.858245,3.138472222222222,23.528846153846153,False,False,10.8,55.36,22.61,,-114.58555776067404,,-28.78750565278563,19.2,23.5,26.3,27.7,55.83,22.05,89.0,1.0,425.0
2025-07-31T12:38:45.856684,3.168011111111111,23.528506666666665,False,False,11.0,55.44,22.61,,-114.41074129145079,,-29.018306676121025,18.5,22.6,25.3,26.7,55.83,22.05,87.0,1.0,425.0
2025-07-31T12:38:48.878219,3.1562724014336916,23.527862903225806,False,False,11.0,55.53,22.61,,-115.04408602972548,,-28.899672766720474,17.9,21.8,24.5,25.8,55.83,22.05,86.0,1.0,426.0
2025-07-31T12:38:51.820582,3.0812273550724636,23.528451086956522,False,False,11.2,55.61,22.61,,-115.16209023483941,,-28.73496635199752,17.2,21.1,23.6,24.9,55.84,22.05,86.0,1.0,425.0
2025-07-31T12:38:54.842696,3.060341494845361,23.52949742268041,False,False,11.2,55.7,22.6,,-115.41320853788295,,-28.530736313620384,16.5,20.2,22.6,23.8,55.84,22.05,86.0,1.0,425.0
2025-07-31T12:38:57.893329,3.1260773966578714,23.52996042216359,False,False,11.2,55.74,22.61,,-116.17438321782222,,-28.45923630934763,16.0,19.6,22.0,23.1,55.85,22.05,86.0,1.0,425.0
2025-07-31T12:39:00.861185,3.064924670433145,23.529618644067796,False,False,11.0,55.76,22.61,,-115.90023906151379,,-28.375032419574,15.5,19.0,21.3,22.4,55.86,22.05,86.0,1.0,426.0
2025-07-31T12:39:03.889879,3.069966216216216,23.52918918918919,False,False,11.0,55.78,22.61,,-115.35570062443928,,-28.056389536738997,14.9,18.2,20.4,21.5,55.86,22.05,87.0,1.0,425.0
2025-07-31T12:39:06.811039,3.1037049861495847,23.528836565096952,False,False,11.0,55.79,22.62,,-115.22863758637733,,-27.763720887796644,14.3,17.5,19.6,20.7,55.87,22.05,87.0,1.0,425.0
2025-07-31T12:39:09.854185,3.0742705570291777,23.52895225464191,False,False,10.8,55.8,22.61,,-115.57868822496246,,-27.405827732386275,13.9,17.0,19.1,20.1,55.88,22.05,87.0,1.0,425.0
2025-07-31T12:39:12.901135,3.1709192439862544,23.52854381443299,False,False,10.8,55.8,22.61,,-116.0892697155369,,-27.2860367367284,13.4,16.4,18.4,19.4,55.88,22.05,87.0,1.0,425.0
2025-07-31T12:39:15.866562,3.04804469273743,23.53086592178771,False,False,10.6,55.81,22.61,,-116.52079600121974,,-27.39703209800261,13.1,16.0,17.9,18.9,55.89,22.05,87.0,1.0,426.0
2025-07-31T12:39:18.895124,3.189516129032258,23.53108870967742,False,False,10.6,55.81,22.6,,-116.97661592742396,,-27.608574957962052,12.6,15.4,17.3,18.2,55.9,22.05,86.0,1.0,426.0
